version,section,function,length,matching
us,.code,func_806F53EC,96,yes
us,.code,func_806FD490,792,no
us,.code,func_806A6408,96,yes
us,.code,func_80738400,108,yes
us,.code,func_806F0074,8,yes
us,.code,func_80662180,8,yes
us,.code,func_806D1D84,104,yes
us,.code,func_806F1990,136,yes
us,.code,func_806D1080,80,yes
us,.code,func_806A9124,248,no
us,.code,func_806FDF1C,56,yes
us,.code,func_8067605C,304,yes
us,.code,func_80601D24,448,no
us,.code,func_8068D9DC,280,no
us,.code,func_8064F97C,256,no
us,.code,func_806DF6D4,2144,no
us,.code,func_8064B7D4,20,yes
us,.code,func_80676590,88,yes
us,.code,func_806A60BC,40,yes
us,.code,func_806A285C,428,yes
us,.code,func_80635098,124,yes
us,.code,func_806EC4AC,604,no
us,.code,func_806D0430,56,yes
us,.code,func_8073F8A0,1264,no
us,.code,func_80611534,96,no
us,.code,func_8067881C,8,yes
us,.code,func_8072DA60,68,yes
us,.code,func_806A2B38,72,no
us,.code,func_806E4E88,444,yes
us,.code,func_806493C4,392,no
us,.code,func_8067AB20,160,yes
us,.code,func_8067A09C,212,no
us,.code,func_80686F90,240,yes
us,.code,func_806B8878,32,yes
us,.code,func_8066B4D4,244,no
us,.code,func_80652DB4,164,no
us,.code,func_8065FB64,548,no
us,.code,func_806882DC,68,yes
us,.code,func_80602144,408,no
us,.code,func_806D7FE8,136,yes
us,.code,func_806C7B34,28,yes
us,.code,func_80600340,172,yes
us,.code,func_8067C67C,32,yes
us,.code,func_806637C0,132,no
us,.code,func_8064B5A4,500,yes
us,.code,func_8068B9B4,120,yes
us,.code,func_806E8BFC,48,yes
us,.code,func_8071F034,68,yes
us,.code,func_806D4A70,524,no
us,.code,func_8064E55C,100,no
us,.code,func_8073C604,540,no
us,.code,func_80634768,332,no
us,.code,func_806EB178,28,yes
us,.code,func_806DF1A0,224,yes
us,.code,func_80712830,276,yes
us,.code,func_806E208C,180,yes
us,.code,func_8071F8E4,412,no
us,.code,func_8064199C,92,yes
us,.code,func_80737924,108,yes
us,.code,func_80661B84,108,yes
us,.code,func_806F397C,108,yes
us,.code,func_806BA130,272,yes
us,.code,func_80687CC8,128,yes
us,.code,func_8070CD44,72,yes
us,.code,func_80732420,36,yes
us,.code,func_806B76B0,384,no
us,.code,func_806ED5C0,240,yes
us,.code,func_8067E784,4932,no
us,.code,func_80689710,224,yes
us,.code,func_806DB670,1172,no
us,.code,func_806EA200,108,yes
us,.code,func_806B640C,492,yes
us,.code,func_8063C1EC,92,yes
us,.code,func_80644A18,680,no
us,.code,func_8062C22C,112,yes
us,.code,func_8069900C,32,yes
us,.code,func_8060098C,388,no
us,.code,func_806BB81C,88,yes
us,.code,func_8063BF34,696,no
us,.code,func_8068A810,32,yes
us,.code,func_80689B10,156,yes
us,.code,func_806F4E74,72,yes
us,.code,func_806B24B8,724,yes
us,.code,func_80732534,228,yes
us,.code,func_806ACA88,376,no
us,.code,func_80679290,164,yes
us,.code,func_8065996C,1092,no
us,.code,func_80692640,768,no
us,.code,func_8067470C,376,no
us,.code,func_80650684,100,yes
us,.code,func_80664834,516,yes
us,.code,func_8066EABC,48,yes
us,.code,func_80685D84,244,yes
us,.code,func_806CC920,40,yes
us,.code,func_806B1290,184,yes
us,.code,func_80724A9C,192,yes
us,.code,func_806CFEA4,40,yes
us,.code,func_80732618,280,yes
us,.code,func_806E5E58,8,yes
us,.code,func_8067E704,32,yes
us,.code,func_8071DB74,284,yes
us,.code,func_806C8EE8,164,yes
us,.code,func_806F0238,68,yes
us,.code,func_8063DED0,284,no
us,.code,func_805FE398,316,no
us,.code,func_807131BC,96,yes
us,.code,func_8062D2F0,244,no
us,.code,func_80611850,172,yes
us,.code,gameIsInAdventureMode,52,yes
us,.code,func_806319C4,444,no
us,.code,func_806B1F28,32,yes
us,.code,func_806B904C,392,yes
us,.code,func_80658E58,52,yes
us,.code,func_8069CF54,196,yes
us,.code,func_80647508,264,yes
us,.code,func_807127B4,64,yes
us,.code,func_8065F5F0,36,no
us,.code,func_8065A884,4636,no
us,.code,func_80718080,116,yes
us,.code,func_806D91A4,380,yes
us,.code,func_806BFBB4,64,yes
us,.code,func_8067A908,148,yes
us,.code,func_806CCC10,68,no
us,.code,func_8066F1F8,88,yes
us,.code,func_80685B44,576,no
us,.code,func_8062A3F0,900,no
us,.code,func_8073E73C,196,no
us,.code,func_80664D20,1088,no
us,.code,func_80643354,236,no
us,.code,func_80730AEC,628,no
us,.code,func_80655BF0,264,yes
us,.code,func_80677EC8,8,yes
us,.code,func_80692940,1296,no
us,.code,func_806CE4E4,700,no
us,.code,alUnlink,64,yes
us,.code,func_80671A6C,416,no
us,.code,func_8060128C,72,yes
us,.code,func_806C5C20,972,no
us,.code,func_80642844,252,yes
us,.code,func_80672EBC,216,no
us,.code,func_806C55E0,1600,no
us,.code,func_80661054,528,no
us,.code,func_80661484,76,yes
us,.code,func_8062C99C,112,yes
us,.code,func_80600080,244,yes
us,.code,func_8070D020,92,yes
us,.code,func_806A3700,12,yes
us,.code,func_80636FFC,2928,no
us,.code,func_8072D13C,1496,no
us,.code,func_80723320,44,yes
us,.code,func_8064B828,64,yes
us,.code,func_80733D8C,6296,no
us,.code,func_8073209C,188,no
us,.code,func_806D5008,528,no
us,.code,func_80669930,148,no
us,.code,func_806F5DF8,188,yes
us,.code,func_80610BD8,156,no
us,.code,func_806C71A8,8,yes
us,.code,func_805FCA64,48,yes
us,.code,func_806BA8C8,116,yes
us,.code,func_805FEF74,140,yes
us,.code,isFlagSet,184,yes
us,.code,func_806DE930,196,yes
us,.code,func_80642204,212,yes
us,.code,func_80739E24,56,no
us,.code,func_8071006C,264,no
us,.code,func_8066C8B0,84,yes
us,.code,func_80634908,84,yes
us,.code,func_806732A8,124,no
us,.code,func_8070CA70,68,yes
us,.code,func_806EEA5C,156,yes
us,.code,func_806C71F0,8,yes
us,.code,func_806752D4,172,yes
us,.code,func_8064E428,100,no
us,.code,func_806ECBD4,116,yes
us,.code,func_806D1238,56,yes
us,.code,func_8073DF50,792,no
us,.code,func_8067AAB8,104,yes
us,.code,func_806EBBD0,144,yes
us,.code,func_80665ACC,24,yes
us,.code,func_8067A9F0,104,yes
us,.code,func_8060F928,56,yes
us,.code,clearGlobalFlags,80,yes
us,.code,func_8072E740,156,yes
us,.code,func_806776A0,1548,no
us,.code,func_80722E00,72,yes
us,.code,func_8062B8A4,64,yes
us,.code,func_806D7DF8,144,yes
us,.code,func_806C9C80,160,yes
us,.code,func_8066E21C,164,yes
us,.code,func_806F966C,96,yes
us,.code,func_80659F7C,1524,no
us,.code,func_8071F660,248,no
us,.code,func_806B2790,1484,no
us,.code,func_80627C10,76,yes
us,.code,func_80661E34,144,yes
us,.code,func_806CC8A8,16,yes
us,.code,func_806BD170,628,yes
us,.code,func_8062A130,248,yes
us,.code,func_806B4DCC,808,yes
us,.code,func_8071586C,84,yes
us,.code,func_8060EDD0,136,no
us,.code,alLink,52,yes
us,.code,func_806A05FC,544,yes
us,.code,func_806C71F8,8,yes
us,.code,func_8066635C,156,yes
us,.code,func_8067B238,72,yes
us,.code,func_806AA304,4584,no
us,.code,func_806A3C6C,308,no
us,.code,func_807317FC,176,yes
us,.code,func_8071E1C8,548,yes
us,.code,func_80714638,40,yes
us,.code,func_80644CC0,144,no
us,.code,func_80650ECC,2108,no
us,.code,func_806EA9B4,144,yes
us,.code,func_806116E0,68,yes
us,.code,func_8070C990,88,yes
us,.code,func_8064E5C0,156,yes
us,.code,func_80659470,88,yes
us,.code,func_80633A1C,788,no
us,.code,func_8069D0F8,436,yes
us,.code,func_8067675C,44,yes
us,.code,func_806884E4,48,yes
us,.code,func_806D38AC,396,yes
us,.code,func_806BA76C,348,no
us,.code,func_806EFA08,20,yes
us,.code,func_80687080,348,no
us,.code,func_80645238,988,no
us,.code,func_806FB2B8,184,no
us,.code,func_8062EDA8,160,no
us,.code,func_806CF918,180,no
us,.code,func_806ACC00,100,yes
us,.code,func_8065F134,128,yes
us,.code,func_8070DD44,152,no
us,.code,func_80712490,40,yes
us,.code,func_8063DE68,104,yes
us,.code,func_80690058,60,yes
us,.code,func_80717930,564,yes
us,.code,func_8060E4B0,32,yes
us,.code,func_806450C0,376,no
us,.code,func_806DB3AC,708,no
us,.code,func_806643C4,236,yes
us,.code,func_80675EE0,380,yes
us,.code,func_806A62B4,32,yes
us,.code,func_805FF378,352,yes
us,.code,func_8064B4AC,104,yes
us,.code,func_806C43A8,108,yes
us,.code,func_806BB32C,212,yes
us,.code,func_80737EA4,104,yes
us,.code,func_806A6230,132,yes
us,.code,func_8066F274,396,yes
us,.code,func_80642E34,400,no
us,.code,func_806613E8,88,yes
us,.code,func_80660D38,788,no
us,.code,func_806739D8,104,no
us,.code,func_8067BCE8,32,yes
us,.code,func_8064BB78,96,yes
us,.code,func_806E2EA8,36,yes
us,.code,func_80604CBC,180,no
us,.code,func_80735AA0,596,no
us,.code,func_806DBB04,1644,no
us,.code,func_80601678,88,yes
us,.code,func_806FEF7C,160,no
us,.code,func_805FCFD8,88,yes
us,.code,func_80689958,296,yes
us,.code,func_80713B40,332,no
us,.code,func_80653DF0,184,no
us,.code,func_80632F74,88,yes
us,.code,func_806DF44C,72,yes
us,.code,func_80634EA4,56,yes
us,.code,func_80683AD8,1460,no
us,.code,func_80689250,456,no
us,.code,func_8065CDA0,16,yes
us,.code,func_80635EF0,292,no
us,.code,func_806365D0,436,no
us,.code,func_8063D638,540,no
us,.code,func_806E3C38,180,yes
us,.code,func_80688C84,64,no
us,.code,func_806F0184,84,yes
us,.code,func_80611408,300,no
us,.code,func_80644E2C,156,yes
us,.code,func_80656E58,188,yes
us,.code,func_8066F84C,960,no
us,.code,func_80642480,128,yes
us,.code,func_806C19F4,348,yes
us,.code,func_80731410,228,yes
us,.code,func_80677D80,328,no
us,.code,func_806E4D84,260,yes
us,.code,func_8060E664,132,yes
us,.code,func_8073195C,48,yes
us,.code,func_8066F06C,396,no
us,.code,func_806699C4,168,no
us,.code,func_8066B06C,112,yes
us,.code,func_8067BD28,144,yes
us,.code,func_806BC148,100,yes
us,.code,func_8068A784,36,yes
us,.code,func_8065EB10,1248,no
us,.code,func_80639F1C,164,no
us,.code,func_80718188,244,yes
us,.code,func_806AEE84,2052,no
us,.code,func_80727958,1480,no
us,.code,func_8065BAA0,980,no
us,.code,func_80676540,80,yes
us,.code,func_8064CD3C,904,no
us,.code,func_806BD3E4,972,no
us,.code,func_80631C20,28,yes
us,.code,func_806D9940,404,yes
us,.code,func_80674ADC,180,no
us,.code,func_807144B8,212,yes
us,.code,func_80689418,696,no
us,.code,func_8064826C,820,no
us,.code,func_806EBED0,100,yes
us,.code,func_80738D20,312,no
us,.code,func_80679490,92,yes
us,.code,func_806DCF60,748,no
us,.code,func_806C2DF4,3224,no
us,.code,func_806E5C2C,72,yes
us,.code,func_806F5CE4,156,yes
us,.code,func_806CA048,160,yes
us,.code,func_806DCA7C,1252,no
us,.code,func_8066ADA0,324,yes
us,.code,func_806F4750,40,yes
us,.code,func_80684850,176,yes
us,.code,func_806E0654,64,yes
us,.code,func_8068A118,76,yes
us,.code,func_806F10E8,360,no
us,.code,func_80675810,748,yes
us,.code,func_8065CFB8,80,yes
us,.code,func_8065F1C0,732,no
us,.code,func_8060E79C,80,yes
us,.code,func_807007B8,572,no
us,.code,func_80678B04,184,yes
us,.code,func_80627C5C,588,no
us,.code,func_8066EC6C,484,no
us,.code,func_806085DC,144,yes
us,.code,func_806011E4,64,yes
us,.code,func_806D37CC,224,yes
us,.code,func_80631F58,84,no
us,.code,func_806D4DE4,548,no
us,.code,func_806C10A0,608,yes
us,.code,func_8063D5AC,92,yes
us,.code,func_80714950,12,yes
us,.code,func_806A7600,1284,yes
us,.code,func_8065BF18,808,no
us,.code,func_80653B80,624,yes
us,.code,func_8069D930,292,no
us,.code,func_80659544,48,yes
us,.code,func_80723F88,460,no
us,.code,func_806F13C8,100,yes
us,.code,func_806C3A8C,1152,yes
us,.code,func_8066B020,76,yes
us,.code,func_806EE02C,64,yes
us,.code,func_806ECCDC,248,yes
us,.code,func_80726DC0,44,yes
us,.code,func_806F50C8,424,no
us,.code,func_80716F10,164,no
us,.code,func_80712A40,320,no
us,.code,func_806E8C2C,296,no
us,.code,func_806012D4,72,yes
us,.code,func_806E7DF4,1104,yes
us,.code,func_806D491C,340,yes
us,.code,func_8060E3B0,128,yes
us,.code,func_8066CDF8,236,no
us,.code,func_806DAA14,200,yes
us,.code,func_806E2140,284,yes
us,.code,func_806F8EB4,40,yes
us,.code,func_806F94AC,108,yes
us,.code,func_806F91B4,568,no
us,.code,func_80649D74,140,no
us,.code,func_806E07F8,1012,no
us,.code,func_8072FCC4,272,no
us,.code,func_806E9580,644,yes
us,.code,func_806EB058,100,yes
us,.code,func_806D21E4,84,yes
us,.code,func_80688F74,76,yes
us,.code,func_8065A654,12,yes
us,.code,func_806C8220,748,no
us,.code,func_807126B0,196,yes
us,.code,func_806049CC,540,no
us,.code,func_8060D2C8,1184,no
us,.code,func_806306D0,60,no
us,.code,func_8070D928,72,yes
us,.code,func_8066134C,76,yes
us,.code,func_8072F09C,132,yes
us,.code,func_806C7220,8,yes
us,.code,func_8060F854,212,no
us,.code,func_80611730,276,no
us,.code,func_80632E74,172,no
us,.code,func_8069F020,2276,no
us,.code,func_806883C8,44,yes
us,.code,func_8072E5FC,324,no
us,.code,func_80672C30,64,yes
us,.code,func_80659670,764,no
us,.code,func_806DF670,100,yes
us,.code,func_806F603C,456,yes
us,.code,func_8067AEFC,72,yes
us,.code,func_806762C0,72,yes
us,.code,func_80676D00,460,yes
us,.code,func_8072A920,352,yes
us,.code,func_80672E64,8,yes
us,.code,func_806E186C,484,yes
us,.code,func_8060B968,104,no
us,.code,func_8064EA48,108,yes
us,.code,func_80685E78,232,no
us,.code,func_80633570,64,yes
us,.code,func_80661EC4,72,yes
us,.code,func_80630B70,604,no
us,.code,func_80602D4C,120,yes
us,.code,func_80681B14,196,yes
us,.code,func_806E5FA0,220,yes
us,.code,func_8072DE44,100,yes
us,.code,func_806C8D20,12,yes
us,.code,func_806E84A4,28,yes
us,.code,func_80662838,636,no
us,.code,func_806DF5A0,208,no
us,.code,func_806EB400,180,no
us,.code,func_80712628,12,yes
us,.code,alEvtqPostEvent,384,yes
us,.code,func_8064B204,92,yes
us,.code,func_8060C8AC,712,yes
us,.code,func_805FCA94,1348,no
us,.code,func_8064BB4C,44,yes
us,.code,func_8072ED90,12,yes
us,.code,func_806E06E8,148,yes
us,.code,func_8066CEE4,876,no
us,.code,func_8064CB3C,324,no
us,.code,func_806AEE08,124,yes
us,.code,func_806D3530,216,yes
us,.code,func_806738D0,264,no
us,.code,func_8070CCC4,80,yes
us,.code,func_806ECDD4,88,yes
us,.code,func_805FE7FC,1672,yes
us,.code,func_806ED508,184,yes
us,.code,func_8062EBB8,496,no
us,.code,func_805FB750,148,yes
us,.code,func_80658B08,200,yes
us,.code,func_8061134C,64,yes
us,.code,func_806D7238,156,yes
us,.code,func_8063C328,104,yes
us,.code,func_806C6BC8,1496,no
us,.code,func_806EEAF8,3384,no
us,.code,func_806003EC,64,yes
us,.code,func_806EFA1C,32,yes
us,.code,func_80672B1C,184,yes
us,.code,func_806725A0,68,yes
us,.code,func_80665DE0,104,yes
us,.code,func_8071C24C,576,no
us,.code,func_806E36B4,344,no
us,.code,func_806EA844,92,yes
us,.code,func_806898F8,96,yes
us,.code,func_806D5300,1264,yes
us,.code,func_8060A634,60,yes
us,.code,gameIsInDKTVMode,84,yes
us,.code,func_8066104C,8,yes
us,.code,func_8072EF7C,288,yes
us,.code,func_8073BE54,492,yes
us,.code,func_806EC8C4,208,no
us,.code,func_8064774C,232,yes
us,.code,func_8064EAB4,136,yes
us,.code,func_80651B64,92,yes
us,.code,func_806F39E8,516,yes
us,.code,func_806DC410,1644,no
us,.code,func_8064A180,20,yes
us,.code,func_806CF580,760,yes
us,.code,func_805FB300,708,no
us,.code,func_8060E6E8,180,yes
us,.code,func_806791EC,20,yes
us,.code,func_80659DB0,460,no
us,.code,func_80726EE0,412,no
us,.code,func_806696A0,400,no
us,.code,func_806FD9B4,72,yes
us,.code,func_8068BBF8,1160,no
us,.code,func_806D0408,40,yes
us,.code,func_806897F0,184,yes
us,.code,func_8066BB44,188,yes
us,.code,func_8060D14C,380,yes
us,.code,func_80650E20,172,no
us,.code,func_806EB4B4,68,yes
us,.code,func_806998E8,8,yes
us,.code,func_8070DDDC,248,yes
us,.code,func_806EE660,80,yes
us,.code,func_807063B8,576,no
us,.code,func_806D27A4,120,yes
us,.code,func_80688E08,96,yes
us,.code,func_8068E9B0,136,no
us,.code,func_807233B4,116,yes
us,.code,func_8067BCA8,32,yes
us,.code,func_8072D99C,56,yes
us,.code,func_8062F420,280,no
us,.code,func_806D1D3C,72,yes
us,.code,func_805FE4D4,112,no
us,.code,func_807009F4,240,no
us,.code,func_80713EB0,432,no
us,.code,func_8068696C,240,no
us,.code,func_8072818C,240,no
us,.code,func_80690C60,720,no
us,.code,func_806CF138,436,no
us,.code,func_806D7F48,160,yes
us,.code,func_805FB7E4,352,no
us,.code,func_80700BF4,1188,no
us,.code,func_806CA2E4,604,yes
us,.code,func_806761D0,28,yes
us,.code,func_806E9804,112,yes
us,.code,func_806D5B44,392,yes
us,.code,func_8060A500,268,no
us,.code,func_80600B10,172,yes
us,.code,func_80634E10,148,yes
us,.code,func_806C7228,8,yes
us,.code,func_80645D14,556,no
us,.code,func_80737F40,152,yes
us,.code,func_80605510,744,no
us,.code,func_806FD9FC,144,no
us,.code,func_8071B44C,212,yes
us,.code,func_806F2A40,520,yes
us,.code,func_806764D8,104,yes
us,.code,func_80672328,632,no
us,.code,func_80714660,8,yes
us,.code,func_806F1858,156,no
us,.code,func_8067BDF8,56,yes
us,.code,func_806845B8,252,yes
us,.code,func_8066E990,92,yes
us,.code,func_806A2B80,16,yes
us,.code,func_8062C1C0,108,yes
us,.code,func_8070F2FC,628,no
us,.code,func_80600BBC,172,yes
us,.code,func_806D8070,56,yes
us,.code,func_80671D64,156,no
us,.code,func_80737E90,20,yes
us,.code,func_806EA600,40,yes
us,.code,func_8063643C,12,yes
us,.code,func_80600674,732,no
us,.code,func_806CC970,412,no
us,.code,func_807300BC,844,no
us,.code,func_806FF628,308,no
us,.code,func_806960A4,1232,no
us,.code,func_806DD874,572,yes
us,.code,func_80611688,8,yes
us,.code,func_8063E5B4,256,no
us,.code,func_80699070,184,yes
us,.code,func_80685708,276,no
us,.code,func_806025D4,1216,no
us,.code,func_806A0864,784,no
us,.code,func_806E3040,444,no
us,.code,func_80645700,456,no
us,.code,func_80605380,400,no
us,.code,func_8067BA7C,492,no
us,.code,func_80671F54,480,no
us,.code,func_80608DA8,920,no
us,.code,func_8069F904,316,no
us,.code,func_807232B8,52,yes
us,.code,func_8073A488,144,no
us,.code,func_8070E548,520,no
us,.code,func_8071827C,260,no
us,.code,func_8070A848,236,no
us,.code,func_80601CC0,48,yes
us,.code,func_806FA7BC,516,no
us,.code,func_8066C958,560,no
us,.code,func_8073A8BC,68,yes
us,.code,func_8066E9EC,120,no
us,.code,func_8062F050,712,no
us,.code,func_80658624,700,no
us,.code,func_8069D358,204,no
us,.code,func_80737FD8,68,no
us,.code,func_806CF878,160,yes
us,.code,func_806ED050,172,yes
us,.code,func_805FF9AC,1188,no
us,.code,func_806D2954,192,yes
us,.code,func_8068BA2C,460,yes
us,.code,func_80689FEC,136,yes
us,.code,func_806FACE8,764,no
us,.code,func_8063E078,92,no
us,.code,func_80738080,76,no
us,.code,func_806E6E7C,100,yes
us,.code,func_8067680C,412,no
us,.code,func_806FDAEC,160,yes
us,.code,func_80663FCC,120,yes
us,.code,func_80686E40,336,no
us,.code,func_80661300,76,yes
us,.code,func_80725BA4,540,no
us,.code,func_80639C04,204,no
us,.code,func_806FF358,720,no
us,.code,func_806F6554,240,yes
us,.code,func_806E1728,204,yes
us,.code,func_80689E98,12,yes
us,.code,func_8072CFE8,164,yes
us,.code,func_80671D10,84,yes
us,.code,func_806822FC,1976,no
us,.code,func_80655258,440,no
us,.code,func_80602DC4,168,no
us,.code,func_8070CBA4,120,yes
us,.code,func_806EE06C,160,yes
us,.code,func_8068A7B0,96,yes
us,.code,func_8063070C,160,no
us,.code,clearPermanentFlags,80,yes
us,.code,func_80665558,12,yes
us,.code,func_807023E8,124,no
us,.code,func_8060B5C0,268,yes
us,.code,func_806F4D70,80,yes
us,.code,func_806D2904,80,yes
us,.code,func_806EAAA0,164,yes
us,.code,func_80611154,12,yes
us,.code,func_807184F4,468,no
us,.code,func_8066AF40,224,yes
us,.code,func_8069A750,120,no
us,.code,func_806EBFD0,68,yes
us,.code,func_80600590,228,no
us,.code,func_806E9D1C,196,yes
us,.code,func_806291B4,332,no
us,.code,func_80709BC4,1628,no
us,.code,func_807264B0,568,no
us,.code,func_80715A3C,244,no
us,.code,func_806E3B00,276,yes
us,.code,func_806C75A4,1372,no
us,.code,func_8066715C,24,yes
us,.code,func_806F8BC4,236,yes
us,.code,func_8067760C,148,no
us,.code,func_806EAF6C,128,yes
us,.code,alEvtqNextEvent,164,yes
us,.code,func_805FF8F8,64,yes
us,.code,func_806871DC,548,no
us,.code,alEvtqNew,156,yes
us,.code,func_8060188C,40,yes
us,.code,func_8064F358,172,yes
us,.code,func_806672B8,1444,no
us,.code,func_80687400,116,yes
us,.code,func_8064B370,136,yes
us,.code,func_8067FAC8,164,yes
us,.code,func_806C71A0,8,yes
us,.code,func_806D3CD4,136,yes
us,.code,func_805FF168,32,yes
us,.code,func_8069D018,64,yes
us,.code,func_8063D468,44,yes
us,.code,func_8067ABC0,120,yes
us,.code,func_80737F0C,52,yes
us,.code,setIntroStoryPlaying,16,yes
us,.code,func_8069CD9C,440,no
us,.code,func_806E2C74,80,no
us,.code,func_8063D4A4,264,no
us,.code,func_8063BEC0,116,no
us,.code,func_806E9874,132,yes
us,.code,func_80678458,216,yes
us,.code,func_806F8278,196,no
us,.code,func_806EC2CC,240,yes
us,.code,func_8066BC5C,248,yes
us,.code,func_8066C0DC,472,no
us,.code,func_806F8A8C,72,yes
us,.code,func_8062EE48,344,no
us,.code,func_80642FC4,688,no
us,.code,func_80602CE0,108,yes
us,.code,func_80724154,436,no
us,.code,func_80692564,36,yes
us,.code,func_8072DEA8,388,yes
us,.code,func_80717814,284,yes
us,.code,func_8062A24C,40,yes
us,.code,func_806F0878,184,yes
us,.code,func_8069AFF0,32,yes
us,.code,func_8070DD18,44,yes
us,.code,func_8063E72C,744,no
us,.code,func_806618A0,532,no
us,.code,func_806CBE44,76,yes
us,.code,func_806687E0,216,no
us,.code,func_80700AE4,272,no
us,.code,func_806E382C,32,yes
us,.code,func_806C4EB4,44,yes
us,.code,func_806FF144,488,no
us,.code,func_807385F0,380,no
us,.code,func_80641F68,8,yes
us,.code,func_80658000,308,no
us,.code,func_806522CC,168,yes
us,.code,func_80737A9C,40,yes
us,.code,func_80642940,688,no
us,.code,func_806EA26C,108,yes
us,.code,func_80635468,224,no
us,.code,func_805FEE84,52,yes
us,.code,func_806E6FF0,96,yes
us,.code,func_8062F998,560,no
us,.code,func_8071496C,16,yes
us,.code,func_8069E774,2012,no
us,.code,func_80699128,348,no
us,.code,func_806FC530,1880,no
us,.code,func_806DFFDC,116,yes
us,.code,func_80678014,60,yes
us,.code,func_8063C390,48,yes
us,.code,func_8064D1E8,560,no
us,.code,func_806DA4D8,788,no
us,.code,func_8071AADC,256,yes
us,.code,func_8060AC34,72,no
us,.code,func_806E7230,264,yes
us,.code,func_80653EA8,192,no
us,.code,func_806EBAF4,80,yes
us,.code,func_8066E72C,296,yes
us,.code,func_806785D4,504,yes
us,.code,func_8062F328,96,no
us,.code,func_8067FB6C,3080,no
us,.code,func_80645B9C,104,yes
us,.code,func_80602314,284,no
us,.code,func_80694948,984,no
us,.code,func_8060BBE0,192,no
us,.code,func_8073A3C4,196,no
us,.code,func_8072D08C,176,yes
us,.code,func_8066A834,340,no
us,.code,func_8073BC74,336,yes
us,.code,func_806018D4,104,yes
us,.code,func_80712774,36,yes
us,.code,func_806F12FC,84,yes
us,.code,func_806A6DB4,1432,no
us,.code,func_806E077C,124,yes
us,.code,func_8066B0DC,16,yes
us,.code,func_8073239C,132,yes
us,.code,func_806D01AC,160,yes
us,.code,func_806E8724,296,yes
us,.code,func_806ED0FC,328,yes
us,.code,func_80674330,268,no
us,.code,func_8066EA90,44,yes
us,.code,func_806B2D5C,8,yes
us,.code,func_806F95C8,64,yes
us,.code,func_8067E6C4,32,yes
us,.code,func_80670F04,160,yes
us,.code,func_80685984,448,yes
us,.code,func_806E330C,272,yes
us,.code,func_806B7C74,556,no
us,.code,func_806EE924,112,yes
us,.code,func_80677CAC,172,yes
us,.code,func_80666090,496,no
us,.code,func_806B3F3C,84,yes
us,.code,func_80740C50,760,no
us,.code,func_80667110,76,yes
us,.code,func_806A5DF0,188,no
us,.code,func_806D2B90,32,yes
us,.code,func_807149FC,12,yes
us,.code,func_8065EAF4,20,yes
us,.code,func_806787CC,32,yes
us,.code,func_806832F4,232,no
us,.code,func_80647218,752,no
us,.code,func_806783BC,108,yes
us,.code,func_8066B434,120,yes
us,.code,func_806C1B50,380,no
us,.code,func_8070FC40,140,yes
us,.code,func_807197B4,600,no
us,.code,func_8068A164,84,yes
us,.code,func_806BCF98,252,no
us,.code,func_806FFF5C,44,yes
us,.code,func_806A0330,676,no
us,.code,func_8069A7C8,940,no
us,.code,func_8071F3C0,132,no
us,.code,func_8064C708,268,no
us,.code,func_80681BD8,576,yes
us,.code,func_806D7098,216,yes
us,.code,func_80675180,180,no
us,.code,func_8066B424,16,yes
us,.code,func_806423A8,216,yes
us,.code,func_806086CC,1756,no
us,.code,func_80672134,500,no
us,.code,func_8073E268,504,no
us,.code,func_80663DA0,556,yes
us,.code,playSound,1068,no
us,.code,func_806C9D7C,96,yes
us,.code,func_806D8308,516,no
us,.code,func_8072B7CC,3748,no
us,.code,func_806F2C48,660,no
us,.code,func_806016D0,88,yes
us,.code,func_8073A518,376,no
us,.code,func_806EF944,196,yes
us,.code,func_8070835C,536,no
us,.code,func_8060BA14,260,yes
us,.code,func_80641C98,264,yes
us,.code,func_806919E0,2044,no
us,.code,func_8065E124,20,yes
us,.code,func_8062A808,60,yes
us,.code,_n_collectPVoices,108,yes
us,.code,func_80610044,548,no
us,.code,func_80705B30,208,yes
us,.code,func_80665160,156,yes
us,.code,func_807122B4,476,yes
us,.code,func_806D2784,32,yes
us,.code,func_8073CFB0,176,no
us,.code,func_806C1640,244,yes
us,.code,func_8063B4C0,664,no
us,.code,func_806C7270,820,no
us,.code,func_806CFDEC,68,yes
us,.code,func_806AF688,984,no
us,.code,func_8066241C,436,no
us,.code,func_8073B560,112,yes
us,.code,func_806C92C4,64,yes
us,.code,func_806A2328,1332,no
us,.code,func_8071261C,12,yes
us,.code,func_806B1EA8,32,yes
us,.code,func_80674080,208,no
us,.code,func_8071C914,212,no
us,.code,func_806AD54C,608,yes
us,.code,func_8073A2A4,288,no
us,.code,func_806F1A18,200,yes
us,.code,func_8070D9AC,124,yes
us,.code,func_8062A850,244,no
us,.code,func_8062919C,12,yes
us,.code,func_8071B1AC,160,yes
us,.code,func_8064BBD8,216,yes
us,.code,func_8067880C,8,yes
us,.code,func_805FBE04,496,yes
us,.code,func_806A1AC4,1124,no
us,.code,func_807146F4,20,yes
us,.code,func_806B486C,76,yes
us,.code,func_80722FEC,52,yes
us,.code,func_806B8C78,980,no
us,.code,func_8069AB74,1148,no
us,.code,func_806FBEAC,68,no
us,.code,malloc,364,no
us,.code,func_8072ED9C,112,yes
us,.code,func_80676C64,76,yes
us,.code,func_806E88D8,436,no
